dataset,cell_type_full,consensus_label,original_label,reannotation_type,predicted_label,pred_confidence,set_size_naive,set_size_structure
Jain_Misharin_2021_10Xv2,multiciliated columnar cell of tracheobronchial tree,Multiciliated lineage,Multiciliated lineage,Underannotated,Multiciliated lineage,0.7392584088589217,1,2
Jain_Misharin_2021_10Xv2,mast cell,Mast cells,Mast cells,Correctly annotated,Mast cells,0.9999480171779541,1,1
Jain_Misharin_2021_10Xv2,nasal mucosa goblet cell,Secretory,Secretory,Misannotated,Secretory,0.9999925039463939,1,1
Jain_Misharin_2021_10Xv2,CD1c-positive myeloid dendritic cell,Dendritic cells,None,Underannotated,Dendritic cells,0.5472766117454356,2,2
Jain_Misharin_2021_10Xv2,club cell,Secretory,Secretory,Underannotated,Secretory,0.9983296136373621,1,1
Jain_Misharin_2021_10Xv2,nasal mucosa goblet cell,Secretory,Secretory,Misannotated,Secretory,0.9999871260671616,1,1
Jain_Misharin_2021_10Xv2,nasal mucosa goblet cell,Secretory,Secretory,Misannotated,Secretory,0.99989151389491,1,1
Jain_Misharin_2021_10Xv2,multiciliated columnar cell of tracheobronchial tree,Multiciliated lineage,Multiciliated lineage,Underannotated,Multiciliated lineage,0.8768861545908456,1,1
Jain_Misharin_2021_10Xv2,CD1c-positive myeloid dendritic cell,Dendritic cells,None,Underannotated,Dendritic cells,0.9963349187210788,1,1
Jain_Misharin_2021_10Xv2,nasal mucosa goblet cell,Secretory,Secretory,Misannotated,Secretory,0.9995392026869231,1,1
Jain_Misharin_2021_10Xv2,club cell,Secretory,Secretory,Underannotated,Secretory,0.9996458989869121,1,1
Jain_Misharin_2021_10Xv2,nasal mucosa goblet cell,Secretory,Multiciliated lineage,Misannotated,Secretory,0.9971348268659944,1,1
Jain_Misharin_2021_10Xv2,plasmacytoid dendritic cell,Dendritic cells,Dendritic cells,Correctly annotated,B cell lineage,0.7998753780628056,2,2
Jain_Misharin_2021_10Xv2,club cell,Secretory,Basal,Misannotated,Secretory,0.9953251949102765,1,1
Jain_Misharin_2021_10Xv2,nasal mucosa goblet cell,Secretory,Secretory,Misannotated,Secretory,0.9999199339979158,1,1
Jain_Misharin_2021_10Xv2,club cell,Secretory,Secretory,Underannotated,Secretory,0.9999830079652952,1,1
Jain_Misharin_2021_10Xv2,nasal mucosa goblet cell,Secretory,Secretory,Misannotated,Secretory,0.9995957202640285,1,1
Jain_Misharin_2021_10Xv2,nasal mucosa goblet cell,Secretory,Secretory,Misannotated,Secretory,0.9986136138129713,1,0
Jain_Misharin_2021_10Xv2,club cell,Secretory,Secretory,Underannotated,Secretory,0.999442140123902,1,0
Jain_Misharin_2021_10Xv2,club cell,Secretory,Secretory,Underannotated,Secretory,0.9964951288790623,0,1
Jain_Misharin_2021_10Xv2,nasal mucosa goblet cell,Secretory,Secretory,Underannotated,Secretory,0.9999448432235772,1,1
Jain_Misharin_2021_10Xv2,nasal mucosa goblet cell,Secretory,Multiciliated lineage,Misannotated,Secretory,0.9944797421462347,0,1
Jain_Misharin_2021_10Xv2,club cell,Secretory,Multiciliated lineage,Misannotated,Secretory,0.9994291946904922,1,1
Jain_Misharin_2021_10Xv2,nasal mucosa goblet cell,Secretory,Secretory,Misannotated,Secretory,0.9998193789545118,1,1
Jain_Misharin_2021_10Xv2,nasal mucosa goblet cell,Secretory,Secretory,Misannotated,Secretory,0.9926675389614099,1,1
Jain_Misharin_2021_10Xv2,nasal mucosa goblet cell,Secretory,Secretory,Misannotated,Secretory,0.9999976140505993,1,1
Jain_Misharin_2021_10Xv2,nasal mucosa goblet cell,Secretory,Secretory,Misannotated,Secretory,0.9946424499667207,1,1
Jain_Misharin_2021_10Xv2,nasal mucosa goblet cell,Secretory,Secretory,Misannotated,Secretory,0.996939621536035,1,1
Jain_Misharin_2021_10Xv2,multiciliated columnar cell of tracheobronchial tree,Multiciliated lineage,Multiciliated lineage,Underannotated,Multiciliated lineage,0.9999947728168767,1,1
Jain_Misharin_2021_10Xv2,nasal mucosa goblet cell,Secretory,Secretory,Misannotated,Secretory,0.999908547359108,1,1
Jain_Misharin_2021_10Xv2,nasal mucosa goblet cell,Secretory,Secretory,Misannotated,Secretory,0.9674024151673029,0,1
Jain_Misharin_2021_10Xv2,nasal mucosa goblet cell,Secretory,Multiciliated lineage,Misannotated,Secretory,0.9999911417062278,1,1
Jain_Misharin_2021_10Xv2,elicited macrophage,Macrophages,None,Underannotated,Macrophages,0.6601601739234575,2,1
Jain_Misharin_2021_10Xv2,multiciliated columnar cell of tracheobronchial tree,Multiciliated lineage,Multiciliated lineage,Underannotated,Multiciliated lineage,0.9972223024562064,1,1
Jain_Misharin_2021_10Xv2,club cell,Secretory,Secretory,Underannotated,Secretory,0.9999270123849004,1,1
Jain_Misharin_2021_10Xv2,respiratory tract hillock cell,Basal,Basal,Misannotated,Basal,0.9294101588079425,1,1
Jain_Misharin_2021_10Xv2,club cell,Secretory,Basal,Misannotated,Secretory,0.9574674745283968,1,1
Jain_Misharin_2021_10Xv2,nasal mucosa goblet cell,Secretory,Squamous,Misannotated,Secretory,0.996001091617383,1,1
Jain_Misharin_2021_10Xv2,respiratory tract hillock cell,Basal,Basal,Misannotated,Basal,0.6471048649598655,2,2
Jain_Misharin_2021_10Xv2,nasal mucosa goblet cell,Secretory,Secretory,Misannotated,Secretory,0.9999963170896838,1,1
Jain_Misharin_2021_10Xv2,respiratory tract hillock cell,Basal,Basal,Misannotated,Secretory,0.8131582056601742,1,2
Jain_Misharin_2021_10Xv2,club cell,Secretory,Basal,Misannotated,Secretory,0.9999370597293938,1,1
Jain_Misharin_2021_10Xv2,club cell,Secretory,Basal,Misannotated,Secretory,0.6613552409583348,2,2
Jain_Misharin_2021_10Xv2,club cell,Secretory,Secretory,Underannotated,Secretory,0.9981653241275037,1,1
Jain_Misharin_2021_10Xv2,club cell,Secretory,Secretory,Underannotated,Secretory,0.999963574426255,0,1
Jain_Misharin_2021_10Xv2,club cell,Secretory,Secretory,Underannotated,Secretory,0.9994656509199511,1,1
Jain_Misharin_2021_10Xv2,respiratory tract hillock cell,Basal,Basal,Misannotated,Basal,0.9457532080738558,1,1
Jain_Misharin_2021_10Xv2,multiciliated epithelial cell,Multiciliated lineage,Multiciliated lineage,Misannotated,Secretory,0.9374507200168438,1,1
Jain_Misharin_2021_10Xv2,nasal mucosa goblet cell,Secretory,Secretory,Misannotated,Secretory,0.9983189056754569,1,1
Jain_Misharin_2021_10Xv2,nasal mucosa goblet cell,Secretory,Secretory,Misannotated,Secretory,0.9996445754514496,1,1
Jain_Misharin_2021_10Xv2,"CD8-positive, alpha-beta T cell",T cell lineage,T cell lineage,Underannotated,T cell lineage,0.9996720748229833,1,1
Jain_Misharin_2021_10Xv2,club cell,Secretory,Secretory,Underannotated,Secretory,0.9989799562657304,1,1
Jain_Misharin_2021_10Xv2,nasal mucosa goblet cell,Secretory,Secretory,Misannotated,Secretory,0.928760366159033,1,1
Jain_Misharin_2021_10Xv2,club cell,Secretory,Secretory,Underannotated,Secretory,0.9982752388121846,1,1
Jain_Misharin_2021_10Xv2,nasal mucosa goblet cell,Secretory,Multiciliated lineage,Misannotated,Secretory,0.9985552581487773,1,1
Jain_Misharin_2021_10Xv2,club cell,Secretory,Secretory,Underannotated,Secretory,0.9796451156149201,1,1
Jain_Misharin_2021_10Xv2,respiratory tract hillock cell,Basal,Basal,Misannotated,Secretory,0.5997063740070595,2,2
Jain_Misharin_2021_10Xv2,nasal mucosa goblet cell,Secretory,Multiciliated lineage,Misannotated,Secretory,0.9916271508622017,0,1
Jain_Misharin_2021_10Xv2,club cell,Secretory,Secretory,Underannotated,Secretory,0.9996990661784724,1,1
Jain_Misharin_2021_10Xv2,respiratory tract hillock cell,Basal,Basal,Misannotated,Secretory,0.5102037615812623,2,1
Jain_Misharin_2021_10Xv2,nasal mucosa goblet cell,Secretory,Secretory,Misannotated,Secretory,0.9494595574518959,1,1
Jain_Misharin_2021_10Xv2,nasal mucosa goblet cell,Secretory,Multiciliated lineage,Misannotated,Secretory,0.9919270335370751,1,1
Jain_Misharin_2021_10Xv2,nasal mucosa goblet cell,Secretory,Secretory,Misannotated,Secretory,0.999986055159887,1,1
Jain_Misharin_2021_10Xv2,nasal mucosa goblet cell,Secretory,Secretory,Misannotated,Secretory,0.9999306870050808,0,1
Jain_Misharin_2021_10Xv2,respiratory tract hillock cell,Basal,Basal,Misannotated,Secretory,0.6424806692236241,2,2
Jain_Misharin_2021_10Xv2,nasal mucosa goblet cell,Secretory,Secretory,Misannotated,Secretory,0.9999319666795298,1,1
Jain_Misharin_2021_10Xv2,plasmacytoid dendritic cell,Dendritic cells,Dendritic cells,Correctly annotated,B cell lineage,0.3920599258290445,3,3
Jain_Misharin_2021_10Xv2,"CD8-positive, alpha-beta T cell",T cell lineage,T cell lineage,Underannotated,T cell lineage,0.9989950056690351,1,1
Jain_Misharin_2021_10Xv2,nasal mucosa goblet cell,Secretory,Multiciliated lineage,Misannotated,Multiciliated lineage,0.9026751273604632,1,1
Jain_Misharin_2021_10Xv2,club cell,Secretory,Secretory,Underannotated,Secretory,0.9890815277285593,1,0
Jain_Misharin_2021_10Xv2,club cell,Secretory,Basal,Misannotated,Secretory,0.9973307838416636,0,1
Jain_Misharin_2021_10Xv2,nasal mucosa goblet cell,Secretory,Secretory,Misannotated,Secretory,0.9988974862717276,1,1
Jain_Misharin_2021_10Xv2,club cell,Secretory,Basal,Misannotated,Secretory,0.9987774729446488,1,1
Jain_Misharin_2021_10Xv2,club cell,Secretory,Secretory,Underannotated,Secretory,0.9999776588093415,1,1
Jain_Misharin_2021_10Xv2,nasal mucosa goblet cell,Secretory,Secretory,Misannotated,Secretory,0.9977091242946687,1,1
Jain_Misharin_2021_10Xv2,nasal mucosa goblet cell,Secretory,Secretory,Misannotated,Secretory,0.9998282828887679,0,1
Jain_Misharin_2021_10Xv2,nasal mucosa goblet cell,Secretory,Secretory,Misannotated,Secretory,0.999756139623099,0,1
Jain_Misharin_2021_10Xv2,nasal mucosa goblet cell,Secretory,Secretory,Misannotated,Secretory,0.99999389508278,1,0
Jain_Misharin_2021_10Xv2,nasal mucosa goblet cell,Secretory,Secretory,Misannotated,Secretory,0.9964488649916956,1,1
Jain_Misharin_2021_10Xv2,nasal mucosa goblet cell,Secretory,Squamous,Misannotated,Secretory,0.9823625730056557,1,1
Jain_Misharin_2021_10Xv2,nasal mucosa goblet cell,Secretory,Secretory,Misannotated,Secretory,0.9996454311737839,1,1
Jain_Misharin_2021_10Xv2,nasal mucosa goblet cell,Secretory,Secretory,Misannotated,Secretory,0.9972324035786123,1,1
Jain_Misharin_2021_10Xv2,multiciliated columnar cell of tracheobronchial tree,Multiciliated lineage,Multiciliated lineage,Underannotated,Multiciliated lineage,0.9999254949972248,1,1
Jain_Misharin_2021_10Xv2,nasal mucosa goblet cell,Secretory,Secretory,Misannotated,Secretory,0.9999884443559678,1,1
Jain_Misharin_2021_10Xv2,nasal mucosa goblet cell,Secretory,Secretory,Misannotated,Secretory,0.99967675784944,1,0
Jain_Misharin_2021_10Xv2,nasal mucosa goblet cell,Secretory,Secretory,Misannotated,Secretory,0.9999814855904411,1,1
Jain_Misharin_2021_10Xv2,nasal mucosa goblet cell,Secretory,Secretory,Misannotated,Secretory,0.9999656652895407,1,1
Jain_Misharin_2021_10Xv2,nasal mucosa goblet cell,Secretory,Secretory,Misannotated,Secretory,0.999980804570313,1,1
Jain_Misharin_2021_10Xv2,multiciliated columnar cell of tracheobronchial tree,Multiciliated lineage,Multiciliated lineage,Underannotated,Multiciliated lineage,0.9999729840642225,1,1
Jain_Misharin_2021_10Xv2,nasal mucosa goblet cell,Secretory,Squamous,Misannotated,Secretory,0.9966584916068829,1,1
Jain_Misharin_2021_10Xv2,CD1c-positive myeloid dendritic cell,Dendritic cells,None,Underannotated,Macrophages,0.6821844490365886,1,2
Jain_Misharin_2021_10Xv2,nasal mucosa goblet cell,Secretory,Secretory,Misannotated,Secretory,0.9999888649621708,1,1
Jain_Misharin_2021_10Xv2,club cell,Secretory,Basal,Misannotated,Secretory,0.8925589508268867,1,1
Jain_Misharin_2021_10Xv2,nasal mucosa goblet cell,Secretory,Secretory,Misannotated,Secretory,0.9999955206938239,1,0
Jain_Misharin_2021_10Xv2,club cell,Secretory,Secretory,Underannotated,Secretory,0.996869785222363,1,1
Jain_Misharin_2021_10Xv2,nasal mucosa goblet cell,Secretory,Secretory,Underannotated,Secretory,0.9999742191075159,1,1
Jain_Misharin_2021_10Xv2,nasal mucosa goblet cell,Secretory,Secretory,Misannotated,Secretory,0.9089985623084247,1,1
Jain_Misharin_2021_10Xv2,multiciliated columnar cell of tracheobronchial tree,Multiciliated lineage,Multiciliated lineage,Underannotated,Multiciliated lineage,0.5823881645783927,4,4
Jain_Misharin_2021_10Xv2,respiratory tract hillock cell,Basal,Basal,Misannotated,Secretory,0.6600927978978084,2,2
Jain_Misharin_2021_10Xv2,nasal mucosa goblet cell,Secretory,Multiciliated lineage,Misannotated,Secretory,0.981186940082321,1,1
Jain_Misharin_2021_10Xv2,nasal mucosa goblet cell,Secretory,Secretory,Misannotated,Secretory,0.999991764614348,1,1
Jain_Misharin_2021_10Xv2,respiratory tract hillock cell,Basal,Basal,Misannotated,Secretory,0.5461907674399744,1,1
Jain_Misharin_2021_10Xv2,respiratory tract hillock cell,Basal,Basal,Misannotated,Basal,0.8420556743569426,2,2
Jain_Misharin_2021_10Xv2,nasal mucosa goblet cell,Secretory,Secretory,Misannotated,Secretory,0.9846716968280684,1,0
Jain_Misharin_2021_10Xv2,nasal mucosa goblet cell,Secretory,Secretory,Misannotated,Secretory,0.9996351738277726,0,1
Jain_Misharin_2021_10Xv2,club cell,Secretory,Basal,Misannotated,Secretory,0.9308007721578812,1,1
Jain_Misharin_2021_10Xv2,club cell,Secretory,Basal,Misannotated,Secretory,0.9994100597349325,1,1
Jain_Misharin_2021_10Xv2,multiciliated columnar cell of tracheobronchial tree,Multiciliated lineage,Multiciliated lineage,Underannotated,Multiciliated lineage,0.9999982542121171,1,1
Jain_Misharin_2021_10Xv2,multiciliated columnar cell of tracheobronchial tree,Multiciliated lineage,Multiciliated lineage,Underannotated,Multiciliated lineage,0.9999977910267576,1,1
Jain_Misharin_2021_10Xv2,multiciliated columnar cell of tracheobronchial tree,Multiciliated lineage,Multiciliated lineage,Underannotated,Multiciliated lineage,0.9999997966341135,0,1
Jain_Misharin_2021_10Xv2,club cell,Secretory,Basal,Misannotated,Secretory,0.9988025008816136,1,1
Jain_Misharin_2021_10Xv2,nasal mucosa goblet cell,Secretory,Secretory,Misannotated,Secretory,0.9998568757069146,0,1
Jain_Misharin_2021_10Xv2,club cell,Secretory,Basal,Misannotated,Secretory,0.999411732795001,1,1
Jain_Misharin_2021_10Xv2,nasal mucosa goblet cell,Secretory,Secretory,Misannotated,Secretory,0.9978500811186473,1,1
Jain_Misharin_2021_10Xv2,nasal mucosa goblet cell,Secretory,Secretory,Misannotated,Secretory,0.9980954759491397,1,1
Jain_Misharin_2021_10Xv2,mast cell,Mast cells,Mast cells,Correctly annotated,Mast cells,0.9999997541483205,1,1
Jain_Misharin_2021_10Xv2,club cell,Secretory,Secretory,Underannotated,Secretory,0.9999431574765896,0,1
Jain_Misharin_2021_10Xv2,club cell,Secretory,Secretory,Underannotated,Secretory,0.9976330346946701,1,1
Jain_Misharin_2021_10Xv2,club cell,Secretory,Secretory,Underannotated,Secretory,0.9981800260312922,0,1
Jain_Misharin_2021_10Xv2,nasal mucosa goblet cell,Secretory,Secretory,Misannotated,Secretory,0.9997239979704072,1,1
Jain_Misharin_2021_10Xv2,CD1c-positive myeloid dendritic cell,Dendritic cells,None,Underannotated,Monocytes,0.5844380592927475,3,3
Jain_Misharin_2021_10Xv2,club cell,Secretory,Basal,Misannotated,Secretory,0.7864782014302177,2,2
Jain_Misharin_2021_10Xv2,nasal mucosa goblet cell,Secretory,Multiciliated lineage,Misannotated,Secretory,0.9979565059905954,1,1
Jain_Misharin_2021_10Xv2,"CD4-positive, alpha-beta T cell",T cell lineage,T cell lineage,Underannotated,T cell lineage,0.9901387992030047,1,1
Jain_Misharin_2021_10Xv2,respiratory tract hillock cell,Basal,Basal,Misannotated,Secretory,0.9281458102694943,1,1
Jain_Misharin_2021_10Xv2,club cell,Secretory,Secretory,Underannotated,Secretory,0.9993533550294587,1,1
Jain_Misharin_2021_10Xv2,nasal mucosa goblet cell,Secretory,Secretory,Misannotated,Secretory,0.9996541729435241,1,1
Jain_Misharin_2021_10Xv2,nasal mucosa goblet cell,Secretory,Secretory,Misannotated,Secretory,0.999415040220594,1,1
Jain_Misharin_2021_10Xv2,club cell,Secretory,Secretory,Underannotated,Secretory,0.999989291593641,1,1
Jain_Misharin_2021_10Xv2,multiciliated columnar cell of tracheobronchial tree,Multiciliated lineage,Multiciliated lineage,Underannotated,Multiciliated lineage,0.9999983154251656,1,1
Jain_Misharin_2021_10Xv2,nasal mucosa goblet cell,Secretory,Squamous,Misannotated,Secretory,0.9978909509097431,1,1
Jain_Misharin_2021_10Xv2,nasal mucosa goblet cell,Secretory,Secretory,Misannotated,Secretory,0.9999297852694439,0,1
Jain_Misharin_2021_10Xv2,nasal mucosa goblet cell,Secretory,Multiciliated lineage,Misannotated,Secretory,0.9999337672002923,1,1
Jain_Misharin_2021_10Xv2,club cell,Secretory,Secretory,Underannotated,Secretory,0.9971965542497684,1,1
Jain_Misharin_2021_10Xv2,club cell,Secretory,Secretory,Underannotated,Secretory,0.95744016827107,1,1
Jain_Misharin_2021_10Xv2,nasal mucosa goblet cell,Secretory,Secretory,Misannotated,Secretory,0.999968717603021,1,1
Jain_Misharin_2021_10Xv2,nasal mucosa goblet cell,Secretory,Secretory,Misannotated,Secretory,0.9947214221570044,1,1
Jain_Misharin_2021_10Xv2,club cell,Secretory,Secretory,Underannotated,Secretory,0.9998483502924518,0,1
Jain_Misharin_2021_10Xv2,nasal mucosa goblet cell,Secretory,Secretory,Misannotated,Secretory,0.9999234395866744,1,1
Jain_Misharin_2021_10Xv2,club cell,Secretory,Basal,Misannotated,Secretory,0.999225551174769,1,1
Jain_Misharin_2021_10Xv2,multiciliated epithelial cell,Multiciliated lineage,Multiciliated lineage,Correctly annotated,Secretory,0.84062257278115,1,1
Jain_Misharin_2021_10Xv2,nasal mucosa goblet cell,Secretory,Secretory,Misannotated,Secretory,0.9999990767200713,1,1
Jain_Misharin_2021_10Xv2,club cell,Secretory,Secretory,Underannotated,Secretory,0.9998896296821854,1,1
Jain_Misharin_2021_10Xv2,nasal mucosa goblet cell,Secretory,Secretory,Misannotated,Secretory,0.9998635670518694,1,1
Jain_Misharin_2021_10Xv2,nasal mucosa goblet cell,Secretory,Secretory,Misannotated,Secretory,0.9999846140548737,1,0
Jain_Misharin_2021_10Xv2,nasal mucosa goblet cell,Secretory,Secretory,Misannotated,Secretory,0.9999941943074521,1,1
Jain_Misharin_2021_10Xv2,nasal mucosa goblet cell,Secretory,Secretory,Underannotated,Secretory,0.9990381317800262,1,1
Jain_Misharin_2021_10Xv2,nasal mucosa goblet cell,Secretory,Secretory,Misannotated,Secretory,0.9999839809559383,1,1
Jain_Misharin_2021_10Xv2,nasal mucosa goblet cell,Secretory,Multiciliated lineage,Misannotated,Multiciliated lineage,0.990129881232022,1,1
Jain_Misharin_2021_10Xv2,club cell,Secretory,Basal,Misannotated,Secretory,0.9740525972201591,1,1
Jain_Misharin_2021_10Xv2,club cell,Secretory,Secretory,Underannotated,Secretory,0.9999370992830324,1,1
Jain_Misharin_2021_10Xv2,multiciliated columnar cell of tracheobronchial tree,Multiciliated lineage,Multiciliated lineage,Underannotated,Multiciliated lineage,0.9478164870488645,1,1
Jain_Misharin_2021_10Xv2,club cell,Secretory,Secretory,Underannotated,Secretory,0.9997281993780924,1,1
Jain_Misharin_2021_10Xv2,nasal mucosa goblet cell,Secretory,Secretory,Misannotated,Secretory,0.9955876872958459,0,1
Jain_Misharin_2021_10Xv2,nasal mucosa goblet cell,Secretory,Squamous,Misannotated,Secretory,0.9997280472628822,1,1
Jain_Misharin_2021_10Xv2,multiciliated columnar cell of tracheobronchial tree,Multiciliated lineage,Multiciliated lineage,Underannotated,Multiciliated lineage,0.9999451292751795,1,1
Jain_Misharin_2021_10Xv2,nasal mucosa goblet cell,Secretory,Multiciliated lineage,Misannotated,Secretory,0.9641835301513442,1,1
Jain_Misharin_2021_10Xv2,club cell,Secretory,Secretory,Underannotated,Secretory,0.9980545404288976,1,1
Jain_Misharin_2021_10Xv2,CD1c-positive myeloid dendritic cell,Dendritic cells,None,Underannotated,Dendritic cells,0.9994341615847994,1,1
Jain_Misharin_2021_10Xv2,nasal mucosa goblet cell,Secretory,Multiciliated lineage,Misannotated,Multiciliated lineage,0.848626655538573,2,1
